,N,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,accuracy,combiner,convergence_decimals,epoch_count,experiment_hash,experiment_id,gradient_step_count,iteration_count,k,measured_time,mini_batch_size,model,n,pid,seed_challenge,seed_distance,seed_instance,seed_model,shuffle,transformation
0,30000,0.0,0.0,0.0,0.4959,xor,2,118,76b15d4fa6e6bca02ede4ad020c48981d6218d654effe5b20650fdf4bb5db44c,018dca13-8582-441a-ac2e-09669ceacc02,118,118,4,10.177999258041384,0,"[-0.09699717 -0.0040723   0.0147166  -0.01646956  0.08687729  0.00466682
  0.00468964 -0.05972177 -0.06762125 -0.07991935 -0.10131926 -0.07295121
 -0.00290386  0.04057728  0.0496286  -0.02748802  0.00898027  0.02122284
  0.09093691 -0.0534535   0.02938829 -0.08504643 -0.00351329  0.01664644
  0.02758864 -0.04796207  0.08105385 -0.04141518 -0.00538512 -0.02758359
  0.02240302  0.04643617  0.06166164 -0.02858625  0.00884195 -0.0297577
 -0.05779476 -0.0249081   0.08450776  0.00312609 -0.0510294   0.00438227
 -0.01401666 -0.06345663 -0.01834669 -0.0851493   0.04393646 -0.00215001
 -0.06787754  0.12642184  0.06612506  0.04008485  0.00779871 -0.0152014
  0.06833739 -0.00143619 -0.09035285 -0.00781831  0.05706581  0.01355213
 -0.00019451 -0.06584113  0.01030225 -0.02364412 -0.10411112 -0.09633481
 -0.01000103 -0.0039269  -0.04697062  0.04832738  0.02548928 -0.04794601
 -0.02671883  0.09551844 -0.09130135 -0.10053603 -0.09452133  0.02405184
 -0.07074099  0.08199516  0.01988437 -0.05728379 -0.00917494  0.07034061
 -0.08384804  0.0532419  -0.05466169 -0.0443067   0.02829859  0.00915
 -0.00315115  0.0473272   0.04178491 -0.03806417 -0.0862686  -0.0594173
 -0.02664492 -0.01311043 -0.1327973  -0.11738626 -0.00029473 -0.03034448
 -0.09517014  0.06510681 -0.00558385  0.01320319 -0.01886629  0.14771898
 -0.03981405  0.04592197 -0.02143608  0.04024445  0.02198664 -0.09133761
 -0.00966156  0.02236005 -0.07802683 -0.00939992 -0.11428229 -0.01187959
 -0.03167469  0.07618079  0.03476142 -0.07100507  0.01922126 -0.06661757
  0.09041018 -0.00962831 -0.04408967  0.00409208  0.00642611 -0.01742218
 -0.07506426  0.08727081 -0.11460215  0.10812414 -0.02554745  0.04538612
  0.07736246  0.06841319  0.10621579  0.0061109  -0.00651118 -0.07054291
 -0.02942017  0.04435027  0.03942146 -0.01421129  0.01113551 -0.04153986
 -0.12566953  0.13874876  0.00144946 -0.02532288 -0.02307019  0.09870215
 -0.08700518  0.05695741 -0.09210108  0.00802993 -0.00672118 -0.07012886
  0.01768498  0.07094218 -0.05015029 -0.06083669  0.1106585  -0.01394664
 -0.05154682  0.01187295  0.04319368  0.06533926  0.00705433  0.00502906
  0.0696621  -0.08758089 -0.05434782 -0.0059951  -0.01862606 -0.02858592
 -0.02976687 -0.02555723  0.08766999  0.00022097  0.07567894 -0.05488577
  0.00953162 -0.05676328  0.04068442 -0.00594906 -0.01269906 -0.02622345
 -0.06646497 -0.02431315 -0.04241043 -0.00069531  0.13004928  0.00596067
  0.08399726 -0.07142512 -0.05355386  0.00827413  0.00663606 -0.11487164
 -0.08021981 -0.0617934   0.00162267 -0.15458059 -0.08259514  0.06501135
  0.03331454  0.00350676  0.10864474  0.07268631  0.00494479  0.10871526
 -0.04730504  0.0023239   0.04003268 -0.0364797   0.02297768  0.01016523
  0.09994769  0.04402773 -0.09459004 -0.10617191 -0.04480742  0.09929207
  0.05196088 -0.05100671 -0.07171752 -0.04319578 -0.12618317  0.07698634
 -0.09021147  0.01260747 -0.03683607  0.00690736 -0.0324148   0.01933661
  0.06147405  0.04953795  0.02885765 -0.13157894 -0.100024   -0.04331133
  0.11020199  0.03116841  0.06826784  0.09499283 -0.01871003 -0.09468081
 -0.08616928  0.04688534  0.09777344 -0.07914552  0.00364865 -0.18272459
 -0.02463433  0.09556518]",64,22513,979402,846343,314238,265437,False,random
1,30000,1.0,1.0,0.0,0.4904,xor,2,298,3cdd6a453e0282c0428e01edb4f2eabf07eb31d93601463597d2c83b5ddf0401,9de67a2c-794b-42c1-bf6c-b6b1bfae29af,298,298,4,17.60250735282898,0,"[ 0.06108445 -0.02762982 -0.04914013  0.01933711 -0.02719577 -0.01005377
  0.04232893 -0.00891782 -0.04041693  0.06821162 -0.05954724 -0.0093818
  0.03688489 -0.00501841 -0.0209313   0.0340004   0.11880414 -0.054549
 -0.08868923  0.1042285   0.00352935 -0.07577186  0.04640841 -0.02125444
  0.02228442  0.06734121  0.06262643  0.07066296  0.0159054   0.05718477
  0.02323486 -0.05093299  0.03477231 -0.10485384 -0.01469781  0.1139215
 -0.00387303  0.0654392   0.03945173  0.08019709 -0.0511004   0.05438675
 -0.02122373  0.05211582 -0.11608766 -0.05997091  0.00713973 -0.04062301
  0.01309018  0.08835206 -0.06870326  0.00470054  0.02201323 -0.09123675
 -0.08935934  0.03975628  0.10212245 -0.04110973 -0.09289032  0.0262076
  0.02286654 -0.02536051 -0.1412715   0.00569206  0.00100484  0.0072368
  0.05510129  0.09084804  0.07541354 -0.07605707 -0.03259786 -0.01908629
  0.09914112 -0.05627445  0.06415489 -0.00725613  0.05266339  0.02309048
  0.04469201 -0.0192424  -0.03882291 -0.01025557  0.0838716  -0.05048284
 -0.00859315  0.02982905  0.01510706  0.07673624 -0.04138941  0.0015988
 -0.05875447  0.00295113  0.11213571 -0.04109341 -0.0622871   0.02266603
 -0.02948081  0.05822342 -0.02029506 -0.03725552 -0.00602815  0.02569355
 -0.03827019  0.02986155  0.06423598 -0.05845236  0.02273604 -0.06266264
  0.0789096   0.00519929 -0.06068663 -0.01654276  0.00686108  0.10175481
 -0.0402715  -0.01303766 -0.04280121 -0.02418747 -0.06657525 -0.0440461
 -0.05777416 -0.02140267 -0.01583184 -0.0007169  -0.04293371  0.01444306
  0.00083296  0.06960552 -0.00049696 -0.04694244  0.04218837 -0.04277088
 -0.05623529 -0.04274919  0.0672077   0.03220017  0.05530923  0.02019473
  0.06164579 -0.04795354  0.13109061  0.04371294  0.10226568 -0.1353661
 -0.07324334  0.00587626 -0.09608686 -0.01022314  0.01517495  0.09665703
  0.0904295  -0.07987297 -0.01284034  0.03133387 -0.06541486  0.00765639
 -0.12234213  0.12474708 -0.00111864 -0.02675803 -0.06733335  0.0111749
  0.04354728 -0.07124755 -0.1152239  -0.06430442  0.01803587 -0.00926702
 -0.02947306 -0.03621503  0.04433458  0.13981888  0.02801289  0.02223735
  0.09860895 -0.04371648 -0.05393922  0.02595879  0.01462159 -0.1147313
 -0.01285927 -0.0680344   0.14667173  0.1277142  -0.00596478 -0.02931764
  0.0402719  -0.11562139  0.00065817  0.01938806  0.01180242 -0.03277402
  0.07473724  0.06338411  0.01189523 -0.06898967 -0.06021943  0.08198004
 -0.0181559  -0.03452051  0.11426971  0.05760046 -0.16608111  0.04871165
 -0.05156006 -0.02609193  0.10864944 -0.04134841 -0.02896725 -0.07477658
  0.08532079 -0.14658562 -0.08608245  0.00896304 -0.04359791 -0.00233751
  0.08323249 -0.0439282  -0.00032848  0.020442    0.07732167  0.00858958
 -0.04263883 -0.01774622  0.02208261  0.03421008 -0.00853704  0.044614
  0.00604889  0.1004665  -0.10085753 -0.00559654 -0.13498298  0.05922205
 -0.08237915  0.02702238 -0.08275094  0.11604256  0.124094   -0.10140866
  0.04475341 -0.04866766 -0.02545087 -0.14263009  0.02777028 -0.01538359
  0.01477517 -0.05062697  0.02374435 -0.04344213 -0.12821318  0.05743021
  0.10714625  0.06852116 -0.04349214  0.03131866  0.07710889 -0.03449517
  0.00811713  0.00293364]",64,22515,979373,846314,314209,265408,False,fixed_permutation
2,30000,2.0,2.0,0.0,0.4958,xor,2,241,0a9cc95647a1a43a1c333ff413264a4c441d7f182e62169c9c76c5ff80b7f803,639edf13-d804-4d5e-a429-9d9f6a4a1155,241,241,4,18.007450580596927,0,"[ 4.74269365e-02  7.20829136e-02  2.03651410e-01 -8.83985074e-03
 -8.53348266e-02 -1.37916004e-01  7.02849713e-02  5.62953855e-02
  1.39555233e-03  4.83082433e-02 -6.53494495e-02  2.68001746e-02
 -4.22099845e-02 -4.17475867e-02  6.34930505e-02 -9.26361240e-02
 -8.93023770e-02 -6.74216513e-02 -3.46951642e-02 -9.53512484e-03
 -6.55884356e-02 -1.19727840e-01 -6.74140002e-02 -3.30085439e-02
  1.31964799e-01  5.55301816e-02 -2.12310462e-02  1.49196986e-01
  3.85318701e-02  1.92957010e-02  1.31945262e-02  6.17528503e-02
 -7.43326859e-02  1.19665772e-01 -8.80043773e-04  1.20239823e-01
 -6.23302097e-02 -1.17847928e-02 -4.39206861e-02 -3.16814621e-02
 -1.23076069e-01  1.47965245e-01  4.60096753e-02  4.27399187e-02
  4.53488146e-02 -2.88929689e-02 -5.34877864e-02 -4.42623042e-02
  4.16343740e-02 -4.15873900e-02  3.77246713e-02 -4.12855568e-02
  1.13205054e-01 -1.20202779e-01  5.58399920e-02  5.91093979e-05
  1.65236566e-01 -3.42306372e-02 -4.47847675e-02 -2.81810433e-02
 -5.96947137e-02 -6.02870837e-03  6.54383992e-02 -5.59741610e-02
  1.44699549e-02  9.38713985e-02  2.07332572e-02  1.82020637e-02
  4.62162958e-02 -2.61855223e-02 -1.92108480e-02 -9.78604509e-02
  3.78231326e-02  5.16221634e-02 -4.30958444e-02 -2.42408521e-02
  6.39627822e-02  9.71705873e-02  5.03588800e-02 -5.04031997e-02
  6.33210384e-02  2.99848664e-02  1.09351538e-02 -1.14853625e-01
  7.88042512e-03 -7.72288936e-02  5.27927211e-02  1.86445209e-02
 -1.21055027e-01  1.34787683e-01  9.47651442e-02  1.26328491e-01
  1.07634363e-01  4.60439124e-02  2.25104993e-02  6.08767844e-04
  7.39165050e-02 -6.17908802e-02  1.46893121e-02  4.91253204e-02
  9.21799997e-02  2.02928920e-02  5.31615959e-02 -1.77815708e-02
  4.70855900e-02  5.90948496e-02  2.61023706e-02 -2.43137430e-02
 -8.44078041e-03  1.51677748e-03 -1.65466614e-02 -3.07541221e-02
 -1.56693949e-02 -8.97753931e-03 -1.11189904e-02  9.59016886e-03
 -1.34007036e-01 -4.37317592e-02  3.38118100e-02  6.52209157e-03
 -4.26658159e-02 -8.08736005e-02  7.26230915e-02  1.06108307e-02
  6.38455755e-02  5.87435578e-02 -5.22921793e-02 -2.53606352e-02
  5.62947458e-02 -3.45184038e-02 -5.59117547e-02  3.41307581e-02
 -1.53185455e-02  1.42337044e-02 -9.24961473e-02  1.31879107e-02
  1.10794743e-01 -8.50024518e-03 -2.58897054e-02 -1.71725654e-02
  3.54609464e-02  1.89870666e-02 -8.43810368e-02 -5.83401434e-03
  9.29330020e-02 -1.33253102e-02 -5.52496977e-03  8.61650278e-03
 -1.08210944e-03 -4.06302171e-03 -7.46657980e-02  3.22047523e-02
 -1.14819826e-01  8.25338360e-02  5.72232902e-02 -3.15277418e-02
 -2.95030834e-02 -2.71071768e-03  3.12320240e-02 -3.06588195e-02
 -2.24085164e-02  1.28737874e-02 -3.58444520e-02  4.38296674e-02
 -1.33691831e-02  1.34091479e-02  9.89227433e-03  4.65210041e-02
  3.48794105e-03  2.64120863e-02 -2.68780958e-02 -6.97029440e-02
 -6.14982052e-02 -3.36412554e-02  4.71929049e-03  4.90622319e-02
 -3.65110634e-02 -8.95788277e-02  6.83620919e-03  3.48973275e-02
 -3.75268724e-02 -7.49249283e-02  9.35457197e-03 -3.20261660e-02
  6.84510385e-02  3.94618854e-02  4.92453462e-02  1.39390343e-01
  1.39716678e-02  2.24525113e-02  3.68061833e-02  1.09815979e-01
 -1.00389102e-01  1.46233857e-02  3.20835767e-02  3.85756886e-02
  2.24459500e-02 -4.18683666e-02 -6.06441287e-02  3.64760995e-03
 -1.31307210e-02  6.14450199e-02  1.25141460e-02 -2.26796268e-02
 -7.31902420e-02 -5.12872800e-02  7.02738378e-02 -3.30158747e-02
  1.18870418e-01  1.66492342e-01 -1.12309095e-01 -3.15404749e-02
 -9.89404943e-03 -2.00282262e-02  3.38201255e-02 -5.51748682e-02
 -4.11163780e-02 -4.75908383e-02 -3.47748936e-02  3.31602121e-02
 -9.78342688e-02 -9.69290899e-02  6.40846260e-02 -7.06086164e-02
  5.82933948e-02 -1.76973402e-02 -3.12083619e-02 -9.68167999e-03
 -4.98999416e-02  2.78825276e-02 -8.30478706e-02  5.35918573e-02
  5.58112417e-02 -1.02906280e-01  1.68327190e-02 -1.07429032e-01
  1.62165954e-02  5.28537199e-02 -1.04177786e-02 -5.96069665e-02
 -7.87108994e-02 -1.81278813e-02  7.68861391e-02 -7.55761885e-02
  4.59378784e-02  2.68091261e-03  2.65432807e-02  4.90102086e-02
  5.11047397e-02 -4.19805418e-02  8.37195256e-02 -2.14700128e-03
 -1.22766326e-02 -3.03983605e-02  8.09489171e-02 -2.57230159e-02
  5.73819075e-03  4.93744753e-02  2.57120709e-02 -1.39715226e-01]",64,22511,979394,846335,314230,265429,False,random
3,30000,3.0,3.0,0.0,0.4943,xor,2,292,93bc323ed7114a56612ab415f0496adb81375de96e08145d708d141bbee93a79,6490a5b8-5ff9-4a4d-ac18-02390f257c76,292,292,4,22.272860765457157,0,"[ 2.94170899e-02 -9.81636246e-02 -6.43864311e-02  6.52052641e-02
 -3.59551213e-03  4.58604916e-02 -6.15505116e-02 -9.73999097e-02
  3.41623494e-02  5.07952637e-02  5.59704594e-02  8.96172044e-02
  7.73453307e-02 -8.29309999e-02  7.03389619e-02 -9.02007240e-02
 -1.76168240e-02  5.31393778e-03 -7.70865739e-02 -4.10871805e-02
 -4.49237294e-02 -1.29582136e-02 -9.04953774e-03 -3.89521066e-02
 -3.43203053e-02 -8.04940569e-02  1.40468039e-02 -1.47472632e-02
  9.22587920e-02  3.78643523e-02 -2.06336537e-01  3.39914273e-02
 -6.08621576e-02 -2.86294250e-02 -5.61841911e-03  5.18687500e-02
 -4.48807677e-02 -2.41622438e-02  3.18641478e-02  3.55710821e-02
 -8.43116867e-02  8.83291225e-02  2.73734701e-02 -2.96709855e-02
 -3.13044678e-02 -1.19109432e-01 -1.54168349e-02 -1.96098848e-02
  9.91240774e-02  6.20495537e-02  1.34433331e-01 -1.07647099e-02
  4.26362470e-02 -7.25499756e-02 -2.92289959e-02 -5.02023180e-02
 -1.93437838e-02  1.30325711e-01 -3.03844651e-03  9.01579678e-04
  5.09933015e-02 -7.48528916e-02 -5.28518432e-03 -5.70549892e-02
 -6.29919271e-02  4.28068581e-03  1.23350144e-03 -5.26053568e-02
  1.62325909e-02  3.45343766e-02 -8.38645916e-02 -2.95576404e-02
 -1.47586587e-02  1.45717957e-02  1.06920737e-01 -9.28744674e-03
  1.06583495e-02 -1.00144343e-01  8.98423287e-02 -2.04140943e-02
 -1.35027255e-01  2.75583115e-02  3.58955464e-02 -6.35077741e-02
 -5.16735914e-02  3.89413428e-02  2.50635301e-02  1.76888648e-02
 -4.73372534e-02  9.79224935e-02 -6.97573187e-02 -1.50596864e-02
 -9.15299280e-03 -7.47807017e-02  2.14944771e-02  4.71370165e-02
  7.00466726e-02  2.21475387e-03 -2.14619597e-05  2.12593751e-02
 -8.76532703e-02  8.36996977e-02 -1.37070924e-02  6.44584449e-02
 -8.14574334e-02  5.50194968e-02  3.18765273e-02  1.43010010e-02
  6.17942250e-02  5.46183071e-03 -8.98287897e-02 -1.01641333e-01
 -9.82161981e-02 -4.38989467e-02 -1.70527957e-01  1.41532133e-02
  7.65441955e-02  1.55329541e-02 -5.45490003e-02  4.64616686e-02
  1.58945567e-02 -5.90952608e-02 -1.19409803e-03  1.30887458e-01
  1.65726844e-02 -1.19877729e-01 -1.25055992e-01 -1.11735690e-01
  8.54738924e-02 -1.05389462e-01 -5.32290038e-02 -5.32775579e-03
  1.06405517e-02  1.53755064e-02  2.70637782e-02 -1.33629449e-02
 -3.28289676e-02  4.21854672e-02 -3.81920734e-02  3.61788372e-02
  5.60912332e-03 -4.03321613e-02 -1.00217156e-01  1.40040487e-02
 -6.12466082e-02 -4.17857735e-02 -2.02489994e-02  1.53610784e-02
 -5.83073000e-03  4.31401115e-02 -2.05847858e-02  2.78913391e-02
  2.68786185e-03  1.36481410e-02  7.58987984e-02 -3.88382602e-02
  2.06831671e-02  1.16426684e-01  3.66576376e-02  1.15309265e-02
  6.50364614e-02 -2.41989056e-03  9.14182088e-03  2.06879412e-03
 -8.75864087e-02 -2.50207153e-02 -1.91422283e-03 -4.14106200e-02
  4.99635653e-03  6.77813606e-02  7.25836325e-03  1.60296628e-02
 -2.10459666e-02 -3.28462152e-02  1.26834714e-01 -7.64042014e-02
  3.61242549e-02 -6.89113800e-02 -1.15922838e-02  5.71364346e-02
 -7.91594773e-03  4.85400545e-02 -7.18204690e-02  6.82777426e-02
  3.16117468e-02  2.60150590e-02 -8.91867866e-05  3.13982572e-02
 -3.10733722e-02 -5.82741518e-02 -3.37338391e-02 -8.47211891e-03
  2.31310274e-02  1.02521953e-02  3.71318883e-03 -1.12550053e-02
  4.35916599e-02 -3.20011074e-02  8.52789963e-02  1.13591304e-02
  3.56319151e-02  1.43961836e-01  5.40476636e-02  1.13243632e-01
  8.10636886e-02  4.23800831e-02  2.39127574e-02  3.36203887e-02
  2.17477677e-02  6.48870596e-02  1.92729254e-02  8.26281226e-02
 -8.67366050e-04 -1.94903278e-02 -1.53750117e-01 -8.87033969e-02
  6.99019388e-02  9.22124894e-02  3.38264342e-02  4.11266598e-02
  4.70911737e-02 -8.06050722e-02  1.55549486e-02 -6.92997704e-02
  4.94710594e-02  5.70015461e-02  8.04134974e-02  4.44401176e-02
  8.70452233e-02  7.47979064e-02 -1.20684820e-01 -7.49274740e-02
  1.46148171e-01  6.75413109e-03  4.83152031e-02 -1.37300202e-02
 -9.86651974e-02  1.35946205e-02 -4.25006566e-02  7.51243728e-02
 -5.46922574e-02  2.56025813e-02  9.63307485e-03  6.46140739e-02
 -7.81341519e-02 -9.10465438e-02 -1.33056901e-01 -6.09231891e-02
 -1.36739950e-01 -3.86308362e-02 -7.46812221e-02 -2.89696890e-02
  1.97427976e-02 -7.43800928e-02  4.26089936e-02  9.35733497e-02
  2.06676342e-02 -7.33564238e-02  2.71503976e-02 -3.68142948e-02]",64,22509,979372,846313,314208,265407,False,random
4,30000,4.0,4.0,0.0,0.9921,xor,2,310,7b9d72c3dc4473c6865dc1db7ac8ecb9c08c6a76fb31ebf03fc62874d0bc4bff,779d15ff-4206-44b6-a15d-1d3df19913dc,310,310,4,21.036375999450684,0,"[ 2.78292139e-02  9.23220368e-03 -5.42052742e-03 -1.08985690e-02
  5.20556747e-02  1.61071181e-02  8.48046502e-03 -5.75303893e-02
 -4.05399946e-02 -3.62456335e-03  4.54806566e-02 -2.74873874e-02
  3.87188937e-02 -5.81856112e-02  8.10152080e-02  8.97119675e-03
  8.33881489e-02  1.21132589e-01  9.86791565e-02 -2.97141779e-03
 -2.35906296e-02  8.99399882e-03  8.97445129e-02  6.31014122e-02
  2.21621783e-02 -5.74101645e-03 -5.19382796e-02  1.14149742e-03
 -2.55703415e-02 -6.78492422e-02 -1.86180968e-03 -2.89298012e-02
  1.10355559e-01  4.31460250e-02  3.84878235e-02 -1.52189996e-01
 -6.00233971e-02 -4.47878546e-02  8.53624172e-02  5.72003515e-02
  6.73717990e-02  8.98640212e-02  4.67491396e-02  7.85699543e-02
  1.43174303e-02 -6.74125350e-02  5.38531215e-02 -4.71004346e-02
 -3.05692225e-03 -2.79738787e-02  1.21066155e-01  6.53552965e-02
 -1.09977323e-01  3.19075473e-02 -1.14980656e-01  2.88074423e-02
 -1.28105901e-02 -3.73898843e-02  3.33968345e-02 -9.42303713e-02
 -1.38368158e-01 -4.86971164e-02 -7.56789197e-02  3.82483808e-02
 -4.31156842e-04  7.53576811e-02  7.87243798e-02  1.50863872e-02
  5.82006066e-03  1.30702738e-02 -7.69084960e-02 -1.00958393e-01
  6.66284246e-03 -7.32582355e-02 -1.97165397e-02  6.22456666e-02
 -1.97514320e-02 -4.88175677e-02  1.30897576e-02  1.82753908e-02
 -4.42178019e-02 -4.29492294e-02 -3.97919397e-02  1.86549188e-01
 -4.00073308e-03 -4.05879797e-02  1.04365024e-03 -6.54624391e-02
 -1.49723674e-02  3.78989603e-02  5.88098551e-02 -2.73234820e-02
 -1.03478575e-01 -5.47944763e-02  2.40825006e-02  4.92651724e-02
 -1.61862834e-01  3.92613209e-02  9.40162770e-03 -1.50105701e-01
  9.62817680e-02 -1.22751387e-01  3.69517455e-02 -6.42019629e-02
  3.33417921e-02  6.34304880e-02 -6.26837783e-02  2.66619379e-03
 -7.92207371e-02 -8.60621861e-02  4.64571678e-02 -8.78219974e-02
  9.90396776e-02  3.28228732e-02  1.81763618e-02 -1.20513107e-02
  4.29230602e-02 -6.19743651e-03 -7.92027640e-02  4.12202855e-02
  4.51149884e-02  1.08983443e-02 -5.27917270e-02  5.71070533e-03
  2.09811034e-02  4.24592665e-02 -2.16063507e-02 -5.78111565e-02
 -1.04356211e-01  1.22605016e-04 -8.46417141e-03 -1.43376780e-01
  3.80639079e-02  7.57155871e-04 -6.83508446e-02 -5.93305762e-03
 -2.17574774e-02 -1.74330580e-02 -1.05738715e-01  5.13417770e-03
  9.27766591e-02  4.82418349e-02 -4.71925759e-02 -8.93319277e-02
  3.96103078e-02  8.21396122e-02  4.56696459e-02  1.23133945e-01
  3.06640967e-02 -8.82178096e-02  5.52388763e-04  6.45775852e-03
  2.60023190e-03  9.94598639e-04 -7.22506888e-02  1.30353248e-03
  4.11519829e-02 -4.74112355e-02 -1.25952386e-02  1.05412129e-01
 -2.23028864e-03 -7.49708528e-02 -5.07666631e-02 -1.79339452e-02
 -2.72274567e-02  8.35391134e-02  4.53783666e-02  9.00112669e-03
  2.43239912e-02  1.08832924e-02 -1.09640508e-03 -1.09859747e-01
 -6.23635405e-02 -1.16996878e-01 -1.83154338e-02 -3.94794008e-02
  3.94321228e-02  6.57690038e-02 -5.47159414e-02 -1.19969030e-02
 -1.02519084e-01  6.36194352e-02  7.41993921e-02 -6.06163448e-03
 -7.47994733e-02 -1.62343842e-02  7.32912668e-02 -6.98762867e-02
 -5.58860902e-03 -5.22735774e-02  3.28744727e-02  1.62833113e-02
 -2.69607452e-02 -7.26894940e-03  4.84301351e-04 -4.71273147e-02
 -3.83874952e-02  4.32739933e-02 -3.45359506e-03 -1.00955040e-01
 -2.57052230e-02 -4.52132736e-02  7.97699105e-02 -5.42056154e-02
  2.21204055e-02  1.13200744e-01  1.99203280e-03  5.83041410e-02
  9.88174375e-02 -5.87584851e-03  1.07999438e-01  6.36443857e-02
  5.15664837e-02 -1.36818299e-01 -2.46303286e-02  3.09994446e-02
 -2.20127630e-02  1.29972335e-01  8.32650792e-02  1.30034243e-02
  6.43690476e-02  1.29660804e-02  9.66971614e-02 -9.40796719e-02
  1.14704277e-01  1.82822181e-04 -3.75689198e-02  1.28724975e-01
  3.54942350e-02 -7.15922876e-02 -8.42274618e-02  1.11960430e-01
  2.99525076e-02  6.21781555e-02 -9.23535964e-04 -3.63545555e-03
  3.48419193e-02  1.04252939e-02  1.82492373e-02 -1.01063178e-01
  4.76263215e-02 -7.47446119e-02  2.40345204e-02  3.74219440e-02
 -7.47398351e-02 -6.19691132e-02  5.04184201e-02  2.96039372e-02
 -9.14700749e-02  7.01326497e-02 -1.49915936e-02  4.11388968e-03
  1.75826255e-02  6.36155345e-02  9.79089760e-02  4.45003994e-02
  3.78034699e-02 -4.08057839e-02 -9.81136057e-05 -1.11063127e-04]",64,22515,979410,846351,314246,265445,False,lightweight_secure
5,30000,5.0,5.0,0.0,0.508,xor,2,148,9ea3972e0b7ba95608a06e3b9f7556123e15b18eece04d2f1027fa397f27b77e,e3acf6b7-6c0e-434b-aff5-166886a19f44,148,148,4,12.609301567077635,0,"[-0.0542669  -0.02253353 -0.09532549  0.01988025  0.0019023  -0.0320975
 -0.07235988 -0.07384801 -0.07383026  0.02376026  0.03133368  0.04822929
 -0.08066535  0.0073716   0.07188713  0.0423478  -0.01970705  0.12911
  0.05833173 -0.04730755 -0.07405623  0.05410331 -0.0012583  -0.07468169
  0.10658559 -0.02759601  0.026249   -0.0183555   0.00853607 -0.00429874
  0.10797482  0.02879235 -0.00248851 -0.02823831 -0.05289936  0.01292613
 -0.02798615 -0.01468081  0.06125795  0.00641861  0.11480712 -0.04468693
 -0.00909112  0.03191167  0.06508976 -0.03367639 -0.04632365  0.04125464
  0.01248318 -0.04944205 -0.04741201  0.04979229 -0.09303393  0.04252986
  0.14686082 -0.03263593 -0.0034344  -0.04482501 -0.00072674  0.04176679
 -0.0527855  -0.07103616  0.0329828  -0.07189035  0.0594445   0.06302828
 -0.09569696  0.13408118 -0.07710347  0.02060797  0.05029242 -0.01377426
  0.11507775 -0.05041313 -0.03150222  0.02705047 -0.04489369 -0.03126865
 -0.02601026 -0.0253912   0.06596785 -0.04892777  0.03367745 -0.05881475
  0.05510242  0.00747236 -0.10085172  0.01395948 -0.06170508  0.00455898
  0.0542439  -0.0740848   0.00221802 -0.06394953  0.05230487  0.11792373
 -0.12433593 -0.02691899  0.09518787 -0.01456525  0.01174599 -0.12706098
 -0.0899473  -0.03164318  0.0390391   0.00565431  0.06809787 -0.04751295
 -0.00214845  0.01053985  0.12680211  0.0227398   0.04567817 -0.02118753
 -0.04242023  0.12876232 -0.01476091  0.02914181  0.06462488  0.09465184
  0.08958045 -0.03533882  0.00115392 -0.02819625 -0.07330734 -0.0010747
 -0.05489689 -0.14932961 -0.07141733  0.02964657  0.02170233  0.0025781
 -0.01788663  0.0658968   0.01030719 -0.01634286  0.08430886 -0.00433493
  0.0279925   0.01473499 -0.05675804  0.019914   -0.08480372  0.07750151
  0.00215041  0.08574979  0.00175642  0.10029316 -0.04488933 -0.05527856
  0.03511816 -0.11828962 -0.01505699 -0.13180242 -0.06902242 -0.0802168
  0.02163585  0.0963416   0.01437359 -0.03083591 -0.09686322 -0.00524976
  0.007413   -0.0010154  -0.09045819 -0.03412563  0.00385878 -0.09678723
 -0.10283757 -0.00905782 -0.11987937  0.15079697 -0.01103924  0.03136024
 -0.04923646 -0.01754644  0.02301092  0.02484115 -0.03573483  0.04681054
  0.08511604 -0.03940602 -0.03105841  0.01830777 -0.01564318 -0.05925273
  0.15440378 -0.05506114  0.04499652  0.11249546 -0.01733557  0.03656293
 -0.01348587  0.11040606 -0.03018902  0.05586987 -0.04384055  0.03990245
  0.02904518 -0.03391744  0.08252313 -0.15507341 -0.03911968 -0.00963986
 -0.04524233 -0.18123159 -0.02368392 -0.09272552 -0.09454549 -0.00787393
  0.01271505  0.05418429 -0.02866159 -0.02154724  0.09669672 -0.00099472
  0.02117764 -0.01053215  0.06369747 -0.01380049 -0.0386249   0.15347356
 -0.01076289  0.076063   -0.02673441  0.04541599  0.07381482  0.04952856
  0.0542364   0.01387664 -0.03927695 -0.01225444 -0.04523753  0.03398296
  0.00549425  0.06535957  0.06516259 -0.0399752  -0.01456853  0.14932444
 -0.08699797  0.09420487 -0.04521676 -0.01420774 -0.05476604  0.05727797
  0.01078433  0.02785064 -0.05939597 -0.01178504 -0.05871512 -0.07622975
  0.08595694 -0.00110257 -0.0495035  -0.02148551 -0.01860251 -0.05633998
 -0.03302728 -0.07220597]",64,22511,979381,846322,314217,265416,False,random
